frame,left_shoulder_x,left_shoulder_y,left_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,left_knee_x,left_knee_y,left_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,right_elbow_x,right_elbow_y,right_elbow_conf,right_wrist_x,right_wrist_y,right_wrist_conf,right_hip_x,right_hip_y,right_hip_conf,right_knee_x,right_knee_y,right_knee_conf,right_ankle_x,right_ankle_y,right_ankle_conf
313,0.55266094,0.44221947,0.4972281,0.5916816,0.493182,0.26835656,0.59410083,0.49897134,0.18682648,0.52291346,0.61296564,0.5506568,0.5611603,0.7547425,0.525066,0.59195626,0.89177597,0.65151703,0.4742527,0.41463578,0.4549497,0.46116304,0.42061013,0.15600744,0.4595238,0.35816988,0.170156,0.47263426,0.6151043,0.6168202,0.43226445,0.7506212,0.6614356,0.41057393,0.8775182,0.5118131
314,0.54412097,0.40336356,0.43572763,0.5823605,0.49097797,0.31650102,0.5945262,0.50815374,0.25202668,0.5228938,0.59347796,0.6406016,0.55551255,0.74504673,0.79100746,0.5921037,0.89129585,0.71807516,0.4612959,0.38878605,0.4572867,0.44096434,0.39617938,0.20444645,0.4362156,0.3407544,0.15157667,0.4747059,0.59539855,0.658045,0.43221113,0.7417685,0.6881074,0.4102099,0.8767065,0.6257832
315,0.53279114,0.37306494,0.4141268,0.57217455,0.3049876,0.28528953,0.573734,0.29394662,0.18534327,0.5249478,0.58087045,0.5508546,0.55350745,0.7338228,0.68214625,0.59224,0.8820864,0.529002,0.46444663,0.36816975,0.4716737,0.46475336,0.33429414,0.19680987,0.49325424,0.25259495,0.20106263,0.47632056,0.58328664,0.6045684,0.4349867,0.7305416,0.6480008,0.41136742,0.8692399,0.6418769
316,0.53309625,0.35911036,0.55271214,0.5767277,0.29118153,0.5436906,0.55776787,0.21180812,0.25762004,0.5239455,0.56759596,0.6448631,0.5523443,0.71947235,0.67067736,0.59072965,0.882072,0.51939183,0.4549665,0.35694402,0.6223706,0.48514652,0.27454853,0.24925962,0.4143233,0.18951528,0.36426538,0.47566316,0.56976485,0.6793129,0.44137502,0.720911,0.77233505,0.41312093,0.8591993,0.5451728
317,0.53788984,0.34838355,0.8024791,0.58155495,0.28467357,0.6943965,0.57122254,0.18432538,0.6781297,0.5348095,0.55866617,0.84247726,0.5519623,0.69949305,0.8594102,0.57769585,0.85749286,0.689936,0.44572705,0.34576243,0.59245557,0.40020883,0.27426523,0.4954173,0.40207285,0.17937979,0.6200168,0.4693066,0.5576137,0.7639211,0.44307148,0.70139384,0.879039,0.42026207,0.847914,0.7137624
318,0.5413721,0.33070138,0.6581235,0.594964,0.29309103,0.5632428,0.58455724,0.19737135,0.73084104,0.52829766,0.54566026,0.8303993,0.5447595,0.6922463,0.8535831,0.5737884,0.8543777,0.8077203,0.44072375,0.33461094,0.7838909,0.39263937,0.28859752,0.3394672,0.38533574,0.1877253,0.7068628,0.4680431,0.5453321,0.83975124,0.44666862,0.69543767,0.9354422,0.42147,0.8469343,0.75374895
319,0.5489788,0.34080887,0.7561959,0.5988003,0.29183924,0.45607716,0.60759974,0.2102015,0.6629625,0.52641773,0.5501776,0.8256749,0.53855944,0.68869627,0.7613136,0.5736985,0.8453554,0.6829914,0.44357428,0.3441224,0.7952881,0.38130033,0.29135594,0.28881067,0.36428475,0.20640486,0.4766024,0.46976638,0.5493077,0.84131896,0.4452638,0.6968252,0.9207989,0.42188072,0.8498187,0.7566768
320,0.547101,0.33491224,0.72018623,0.6063378,0.30224648,0.49001786,0.61858636,0.24022526,0.64571583,0.53232944,0.53980196,0.7582817,0.5359125,0.6785166,0.78185415,0.5660169,0.8398353,0.6961612,0.44499904,0.34032285,0.78552705,0.38646063,0.30423653,0.5636142,0.35168272,0.23106858,0.6201532,0.47472435,0.5395303,0.7773398,0.45021814,0.6898116,0.8274069,0.425312,0.852983,0.6678436
321,0.5423532,0.32714665,0.7656293,0.612941,0.31745547,0.45213422,0.623118,0.2667005,0.5931179,0.5239445,0.5196881,0.76402193,0.53619194,0.6754712,0.7364913,0.5587567,0.82951856,0.6452896,0.44585615,0.3303705,0.72590524,0.3903956,0.32859325,0.54626584,0.34996718,0.25937837,0.7425608,0.47397703,0.52151954,0.8024448,0.4506771,0.6807255,0.88995767,0.4317903,0.8439572,0.70091957
322,0.54345584,0.32171905,0.6193987,0.6239976,0.3608966,0.45556444,0.6400007,0.31338704,0.35118106,0.5277734,0.5156883,0.70543724,0.5350814,0.6821398,0.87508285,0.5531798,0.84083116,0.7719878,0.4416777,0.32976687,0.7419142,0.38101646,0.3643032,0.3633248,0.3453654,0.30473107,0.5958199,0.47421193,0.51661515,0.73445004,0.45180482,0.68059105,0.8544905,0.43864024,0.8403718,0.72928417
323,0.54356945,0.3249359,0.7927799,0.62023014,0.37048757,0.56308734,0.6382391,0.33890244,0.3282121,0.52533334,0.51270986,0.7009818,0.53219306,0.6814534,0.889715,0.5479036,0.84069276,0.69821525,0.44486016,0.32794464,0.6861712,0.37747627,0.38469088,0.50543946,0.33464915,0.3289604,0.5879112,0.4732368,0.5156354,0.7341745,0.45228153,0.68286824,0.7924669,0.4450102,0.84444976,0.74678385
324,0.5490729,0.3258051,0.628166,0.6198411,0.38055155,0.496814,0.6383264,0.3789137,0.2785843,0.5278184,0.5086702,0.73950666,0.5274053,0.6760924,0.81725645,0.5411557,0.818387,0.42200032,0.4478075,0.3326171,0.7079997,0.38008744,0.39890367,0.4682496,0.3552153,0.38634536,0.3727613,0.4744935,0.50968677,0.75849223,0.45890877,0.6701175,0.63017595,0.4524393,0.81734085,0.57957035
325,0.55636114,0.33325455,0.718686,0.61931264,0.40211922,0.5164133,0.6985533,0.4470889,0.35841438,0.5267981,0.5011409,0.7386288,0.5229615,0.6785947,0.79513586,0.52954584,0.8348712,0.6241257,0.44707915,0.33988702,0.7430773,0.38281006,0.39837465,0.56128,0.348298,0.4216193,0.37671646,0.47388524,0.5022641,0.7487735,0.4582393,0.6797124,0.7271375,0.46010184,0.83507013,0.5652982
326,0.5498247,0.3366807,0.5447952,0.5964316,0.4088524,0.39339292,0.6376705,0.4533915,0.38294616,0.52475834,0.49874043,0.519798,0.5239971,0.6716618,0.4886833,0.5316777,0.833955,0.47776046,0.4525722,0.33804998,0.4885431,0.39819866,0.41028962,0.37686276,0.3556723,0.43099457,0.4186932,0.475422,0.5003419,0.56382364,0.4630161,0.67491174,0.49945185,0.4654581,0.83797705,0.3859041
327,0.5449422,0.34778115,0.38416302,0.59224904,0.44103,0.37222713,0.61045194,0.47559476,0.38393724,0.5204088,0.5156892,0.39667633,0.50446534,0.6810343,0.44152823,0.5043397,0.83709276,0.317739,0.4659134,0.3470623,0.56288415,0.41332865,0.42232162,0.27525598,0.4725159,0.50309384,0.28755042,0.48031455,0.51540136,0.5699284,0.48371708,0.67678064,0.3941149,0.48305222,0.83845866,0.24159075
328,0.5420805,0.34990108,0.45233384,0.5794886,0.44770032,0.38174978,0.60149366,0.50040585,0.4647124,0.52122223,0.5186229,0.48113713,0.5164249,0.68978536,0.52003944,0.5155446,0.84948444,0.47088796,0.45781893,0.34565628,0.4211115,0.44576168,0.4408146,0.34755728,0.4712015,0.51406765,0.28851065,0.4738184,0.5209529,0.48562884,0.47053546,0.6895795,0.49127105,0.47161305,0.8443932,0.260776
329,0.5387603,0.36391068,0.5549229,0.57612014,0.45501086,0.3439553,0.58822536,0.5107389,0.33669356,0.5131657,0.53161764,0.51927596,0.50903726,0.6994736,0.51322705,0.51096725,0.867301,0.5060653,0.4622923,0.3626761,0.5572124,0.44055057,0.44175372,0.3021622,0.46877116,0.51933354,0.21912163,0.47017848,0.5316228,0.52623075,0.48035932,0.6982343,0.48603022,0.48267674,0.8593528,0.4936669
